id_cliente,nombre_completo,fecha_nacimiento,limite_credito,deuda_actual,estado_riesgo
1241,Cliente_1241,1984-05-14,1475160.05,92606.75, al dia 
1242,  cliente_1242  ,1993-02-03,1670427.33,664461.32,AL DIA
1243,Cliente_1243,1998-10-23,2293992.11,1770703.06,MOROSO
1244,Cliente_1244,1972-10-26,704221.17,12881.94,CASTIGADO
1245,Cliente_1245,1977-02-28,2855117.74,1249262.86,MOROSO 
1246,  cliente_1246  ,1992-10-13,2749880.83,2548572.51, al dia 
1247,  cliente_1247  ,1958-05-20,671804.08,272527.47,MOROSO
1248,Cliente_1248,2004-09-15,727060.93,425924.15,MOROSO 
1249,Cliente_1249,1976-09-30,2633311.61,558573.03,MOROSO
1250,Cliente_1250,1991-01-21,1473769.0,1034970.81, al dia 
1251,Cliente_1251,1964-05-26,1539347.57,302242.05,MOROSO 
1252,Cliente_1252,1987-09-21,,507809.82,AL DIA
1253,Cliente_1253,1978-03-16,558211.61,488106.03,AL DIA
1254,Cliente_1254,1993-03-06,544988.29,504735.72,AL DIA
1255,Cliente_1255,2004-06-08,743025.83,54869.45,MOROSO
1256,Cliente_1256,1960-07-26,2951626.74,2521708.97, al dia 
1257,Cliente_1257,1968-02-01,2844209.22,2160737.06,AL DIA
1258,Cliente_1258,1971-08-05,2736328.25,1570378.15, al dia 
1259,Cliente_1259,1980-01-02,2168857.69,1992973.16,MOROSO 
1260,Cliente_1260,1985-08-13,830218.67,184266.26,AL DIA
1261,Cliente_1261,1968-10-15,2487297.56,1054312.41, al dia 
1262,Cliente_1262,1979-11-16,869980.03,74521.12, al dia 
1263,Cliente_1263,1963-06-12,2210997.94,2088317.25,AL DIA
1264,  cliente_1264  ,1967-05-12,1101489.25,295672.38,MOROSO 
1265,Cliente_1265,1963-11-22,1155206.56,663614.21,CASTIGADO
1266,  cliente_1266  ,1968-04-07,1598631.51,1231440.67,MOROSO 
1267,Cliente_1267,1982-01-05,1290714.0,546395.09,AL DIA
1268,Cliente_1268,1994-08-16,943495.84,809979.2, al dia 
1269,Cliente_1269,1989-03-13,1532363.54,55165.01,MOROSO 
1270,Cliente_1270,1963-10-05,1199752.44,848855.78,AL DIA
1271,Cliente_1271,1966-03-24,,1401759.72,MOROSO 
1272,Cliente_1272,1963-09-05,2923065.22,1060855.99, al dia 
1273,Cliente_1273,2000-02-29,877630.61,95855.13,MOROSO
1274,Cliente_1274,1974-01-19,1420021.53,955856.84,MOROSO 
1275,Cliente_1275,1997-04-07,1688119.89,198688.0,MOROSO
1276,Cliente_1276,1995-07-02,1093408.73,543636.79,CASTIGADO
1277,Cliente_1277,2000-09-24,2323067.83,577247.91,MOROSO 
1278,Cliente_1278,2004-03-12,2623930.04,1960577.15, al dia 
1279,Cliente_1279,1965-12-15,840558.72,201811.49, al dia 
1280,Cliente_1280,1958-12-29,2728244.81,2541745.23,MOROSO
1281,Cliente_1281,1979-11-15,417077.53,325155.01,MOROSO 
1282,Cliente_1282,1982-11-14,593549.84,347154.64,MOROSO
1283,Cliente_1283,2005-05-26,1172562.28,339917.26,AL DIA
1284,Cliente_1284,2000-11-07,2262861.26,408642.1,MOROSO
1285,Cliente_1285,2000-04-17,1494529.26,1160229.28,MOROSO 
1286,Cliente_1286,1966-01-15,477031.4,365999.47,AL DIA
1287,Cliente_1287,1995-04-25,450235.33,275395.36,CASTIGADO
1288,Cliente_1288,2008-03-22,2269015.23,214346.22,CASTIGADO
1289,Cliente_1289,1972-05-15,,82885.15,MOROSO
1290,Cliente_1290,1967-12-26,1171927.73,67434.34,MOROSO 
1291,Cliente_1291,1981-12-19,,380643.2,MOROSO 
1292,  cliente_1292  ,2007-01-06,2593774.98,978643.83,MOROSO 
1293,Cliente_1293,1986-06-07,,3501.27,CASTIGADO
1294,Cliente_1294,1985-05-18,2051697.82,946291.76,MOROSO 
1295,Cliente_1295,1984-12-30,2607738.13,2257803.26,CASTIGADO
1296,Cliente_1296,1995-08-14,1968294.98,481734.83,MOROSO
1297,Cliente_1297,2000-08-24,2310788.08,689521.56,MOROSO 
1298,Cliente_1298,1993-12-17,2313913.4,1929252.96, al dia 
1299,Cliente_1299,1986-11-20,2070462.95,1668988.74, al dia 
1300,Cliente_1300,1972-02-07,2121686.12,506323.24, al dia 
1301,Cliente_1301,1998-10-15,2377232.2,2106281.58,MOROSO 
1302,Cliente_1302,1985-12-27,279762.66,72399.31, al dia 
1303,Cliente_1303,1979-07-14,297208.01,125178.01,AL DIA
1304,  cliente_1304  ,1998-03-02,1262356.55,243266.27,CASTIGADO
1305,Cliente_1305,1973-06-09,1308827.7,768899.36,CASTIGADO
1306,Cliente_1306,1958-09-15,,297769.27,AL DIA
1307,Cliente_1307,1976-03-20,600200.46,208178.45,AL DIA
1308,Cliente_1308,1987-03-07,795014.63,10744.87,CASTIGADO
1309,Cliente_1309,1957-02-05,1445452.8,558606.98,AL DIA
1310,Cliente_1310,1975-11-03,,1014976.42,AL DIA
1311,Cliente_1311,1971-01-24,601972.87,563117.92,AL DIA
1312,Cliente_1312,1991-10-10,1484559.41,1151148.5, al dia 
1313,Cliente_1313,1989-04-13,1161266.5,590276.67,MOROSO 
1314,  cliente_1314  ,1968-02-26,259847.23,124187.62,MOROSO
1315,Cliente_1315,1971-11-12,2293700.41,2089021.47,MOROSO 
1316,Cliente_1316,1975-01-30,1600391.91,1231759.3,MOROSO
1317,Cliente_1317,1983-03-02,,38592.25,MOROSO 
1318,Cliente_1318,1975-03-16,1181512.86,1099728.11,CASTIGADO
1319,Cliente_1319,1988-12-21,1284876.07,429929.17, al dia 
1320,Cliente_1320,2002-02-25,2967318.38,2247564.95,MOROSO 
1321,Cliente_1321,2004-03-04,649646.93,71918.46,MOROSO
1322,  cliente_1322  ,2001-07-08,,816049.43,AL DIA
1323,  cliente_1323  ,1986-04-05,2592496.33,1626982.67, al dia 
1324,Cliente_1324,1993-03-14,1242146.71,1083854.91,MOROSO 
1325,Cliente_1325,1979-04-08,1317681.62,44167.31,CASTIGADO
1326,Cliente_1326,1972-01-26,702145.71,601243.26, al dia 
1327,Cliente_1327,1976-06-30,1024326.86,881159.16,MOROSO
1328,Cliente_1328,2001-04-22,2459352.95,2330096.79,MOROSO
1329,Cliente_1329,1963-02-12,1953009.99,806323.7,MOROSO 
1330,Cliente_1330,1962-02-10,1204103.36,983813.77,MOROSO 
1331,Cliente_1331,1971-03-19,742034.52,212918.29,MOROSO
1332,Cliente_1332,2007-09-27,2382973.35,730039.8,MOROSO 
1333,Cliente_1333,1990-12-29,2880144.04,1980052.92,CASTIGADO
1334,  cliente_1334  ,1990-05-04,2800610.44,2424395.66, al dia 
1335,Cliente_1335,1971-03-01,1654153.04,716294.49,MOROSO
1336,Cliente_1336,1975-08-14,1709066.69,842557.01,CASTIGADO
1337,Cliente_1337,1980-08-17,207320.28,192836.94,MOROSO 
1338,Cliente_1338,1959-06-27,1638429.43,1098741.22,MOROSO
1339,  cliente_1339  ,1972-01-16,2105546.56,1679478.22,AL DIA
1340,Cliente_1340,1981-09-23,2199042.84,286757.83,MOROSO 
1341,Cliente_1341,1999-12-05,891591.01,640775.25,MOROSO 
1342,Cliente_1342,1958-12-09,2654693.29,551475.97,MOROSO 
1343,  cliente_1343  ,1957-03-30,1632895.27,213900.13,AL DIA
1344,Cliente_1344,1968-11-02,2638193.66,1531573.8,MOROSO 
1345,Cliente_1345,1985-01-11,1246975.25,431492.34, al dia 
1346,Cliente_1346,1987-09-27,2395101.36,2219092.65,AL DIA
1347,Cliente_1347,1979-01-19,450943.96,300484.74,CASTIGADO
1348,Cliente_1348,2000-06-16,2560418.16,36957.64,AL DIA
1349,Cliente_1349,1983-11-29,240401.27,217730.57,CASTIGADO
1350,Cliente_1350,1979-08-28,,1555359.1, al dia 
1351,Cliente_1351,1989-10-07,1563271.83,627627.73, al dia 
1352,Cliente_1352,1969-08-21,2685721.0,1664447.74,CASTIGADO
1353,Cliente_1353,1968-08-05,1976586.98,461396.31,MOROSO 
1354,Cliente_1354,1970-05-07,1710566.85,1536086.22,AL DIA
1355,Cliente_1355,1997-01-18,867123.53,296478.18,AL DIA
1356,Cliente_1356,1974-12-21,1113754.89,428908.93,AL DIA
1357,Cliente_1357,1959-05-21,1698371.57,1528950.46,CASTIGADO
1358,Cliente_1358,1993-01-22,619535.18,62904.96,CASTIGADO
1359,Cliente_1359,1979-05-01,2147057.75,1162272.41, al dia 
1360,Cliente_1360,2006-08-27,2292101.93,322985.99,AL DIA
1361,  cliente_1361  ,1983-06-11,1998108.26,722449.15,MOROSO 
1362,Cliente_1362,1962-10-10,1146834.86,547795.18, al dia 
1363,Cliente_1363,1993-06-15,1049227.29,687956.25,CASTIGADO
1364,Cliente_1364,1991-08-15,1479884.96,1225630.25,AL DIA
1365,Cliente_1365,1991-02-09,1520331.4,819139.25,CASTIGADO
1366,Cliente_1366,1986-05-05,2384576.78,2129054.87,CASTIGADO
1367,Cliente_1367,1966-07-15,930910.4,118684.65,AL DIA
1368,Cliente_1368,1957-12-15,2483617.37,2174186.96,CASTIGADO
1369,Cliente_1369,1968-05-13,426298.24,233269.38,AL DIA
1370,Cliente_1370,1989-03-23,2785734.49,1628582.7,AL DIA
1371,Cliente_1371,1957-01-20,2458101.76,231928.72, al dia 
1372,Cliente_1372,1991-03-16,201393.59,47897.98,MOROSO
1373,Cliente_1373,1997-10-01,1608066.25,1075568.96,MOROSO
1374,Cliente_1374,1974-08-13,1910742.47,1055852.5,MOROSO
1375,Cliente_1375,1971-10-11,1664025.31,268973.0,MOROSO 
1376,Cliente_1376,1959-05-22,857397.8,710709.03,CASTIGADO
1377,Cliente_1377,1995-06-23,995078.98,707521.73,MOROSO
1378,Cliente_1378,1991-07-15,2724550.28,372622.62,CASTIGADO
1379,Cliente_1379,1982-09-27,607504.05,129716.46,MOROSO 
1380,Cliente_1380,1961-11-26,1873815.9,1009276.57,MOROSO
1381,Cliente_1381,2008-01-28,202849.24,51852.41,MOROSO
1382,Cliente_1382,1978-04-20,2766733.96,1415798.22,MOROSO
1383,Cliente_1383,1970-01-24,1712940.36,1263714.24,CASTIGADO
1384,Cliente_1384,1968-06-15,1307368.08,710689.0,CASTIGADO
1385,Cliente_1385,1972-09-26,1964402.96,1353456.08,MOROSO 
1386,Cliente_1386,1980-02-12,2273488.59,1157410.14,MOROSO 
1387,Cliente_1387,1975-08-17,351083.58,277895.51,CASTIGADO
1388,Cliente_1388,1963-08-07,1829830.96,930755.86,MOROSO 
1389,Cliente_1389,1977-05-03,681636.17,73835.74,MOROSO
1390,Cliente_1390,1983-07-08,2471218.1,1932282.88,MOROSO 
1391,  cliente_1391  ,1968-06-08,,1575719.92,AL DIA
1392,Cliente_1392,2004-04-06,2025046.44,728673.03,AL DIA
1393,Cliente_1393,2003-01-17,1227787.56,95047.78,AL DIA
1394,Cliente_1394,2007-04-10,721259.85,73023.62,CASTIGADO
1395,Cliente_1395,1965-08-08,789294.81,229676.61, al dia 
1396,Cliente_1396,2001-03-28,2045253.56,1147113.89, al dia 
1397,Cliente_1397,1969-12-11,806714.0,377678.74,MOROSO
1398,Cliente_1398,1973-11-29,1073517.41,233486.91, al dia 
1399,Cliente_1399,2001-10-04,2606833.24,1606793.91, al dia 
1400,Cliente_1400,2001-12-11,1514088.5,1351717.52, al dia 
1401,Cliente_1401,1985-02-15,2011963.72,1857721.02,CASTIGADO
1402,Cliente_1402,1993-06-10,2612128.09,2308110.59,MOROSO
1403,Cliente_1403,1994-03-04,1971106.51,95503.12,AL DIA
1404,Cliente_1404,1982-07-14,1349475.61,1097.83,MOROSO
1405,Cliente_1405,1962-05-14,450895.9,264471.63,MOROSO 
1406,Cliente_1406,1968-12-04,973149.47,712473.32, al dia 
1407,Cliente_1407,2004-11-11,715730.0,409297.62,MOROSO
1408,Cliente_1408,1968-03-17,2075562.64,755786.28,MOROSO 
1409,Cliente_1409,1977-08-23,617191.86,52240.31,CASTIGADO
1410,Cliente_1410,1977-07-12,1507597.78,194653.28,CASTIGADO
1411,Cliente_1411,1989-04-19,1794146.72,1298042.66,AL DIA
1412,Cliente_1412,1997-10-07,,594167.27,MOROSO
1413,  cliente_1413  ,1981-04-07,2529754.01,2086671.7,CASTIGADO
1414,Cliente_1414,1975-01-16,726732.33,459673.89,CASTIGADO
1415,  cliente_1415  ,1971-05-01,,142816.5,MOROSO
1416,Cliente_1416,1967-07-10,930056.56,5895.43,CASTIGADO
1417,  cliente_1417  ,1972-01-27,,302352.14, al dia 
1418,Cliente_1418,1958-09-30,1359951.77,1135384.48,MOROSO
1419,Cliente_1419,1996-07-16,851002.37,127183.22,MOROSO 
1420,Cliente_1420,1976-08-25,435010.41,123025.41,AL DIA
1421,Cliente_1421,2002-12-21,849973.58,341999.18,MOROSO
1422,Cliente_1422,1983-10-25,2357463.82,1806942.48, al dia 
1423,Cliente_1423,1989-06-03,2764457.48,661908.58,MOROSO
1424,Cliente_1424,1983-11-08,2351353.6,506181.69,MOROSO
1425,Cliente_1425,1998-04-22,2152917.65,750400.43,MOROSO 
1426,Cliente_1426,2007-01-27,2148928.68,1930003.88,MOROSO
1427,Cliente_1427,1977-07-23,621003.44,63385.75,MOROSO
1428,Cliente_1428,1996-10-25,1603793.73,1152207.56,MOROSO 
1429,Cliente_1429,1977-10-17,313518.98,56414.69, al dia 
1430,Cliente_1430,1990-06-23,329388.49,161704.28,AL DIA
1431,Cliente_1431,1969-05-23,280335.2,68626.59,AL DIA
1432,Cliente_1432,1981-05-30,2873058.19,2257075.3,AL DIA
1433,Cliente_1433,2005-04-20,2549182.84,550805.81,MOROSO
1434,Cliente_1434,2003-07-17,499212.38,303300.9,MOROSO 
1435,Cliente_1435,1980-07-28,2439731.22,1386780.64,CASTIGADO
1436,Cliente_1436,1972-01-11,1918070.21,1352579.01,CASTIGADO
1437,Cliente_1437,2002-12-01,2676254.25,2479196.76,MOROSO
1438,Cliente_1438,1958-06-29,2877578.41,1715806.78,CASTIGADO
1439,Cliente_1439,1972-07-16,,317307.93,CASTIGADO
1440,Cliente_1440,1994-01-24,1202719.85,568046.89,AL DIA
1441,Cliente_1441,1975-02-06,,1403136.12,CASTIGADO
1442,Cliente_1442,2007-12-06,2596206.17,1788201.78,MOROSO 
1443,Cliente_1443,1965-10-24,356298.35,204535.17,MOROSO
1444,Cliente_1444,2005-10-21,2344144.0,1163610.6,CASTIGADO
1445,Cliente_1445,1979-09-23,2236045.41,1981570.09,MOROSO 
1446,  cliente_1446  ,1984-10-31,1720389.22,153504.81,AL DIA
1447,Cliente_1447,2004-05-24,747531.33,663506.61,AL DIA
1448,Cliente_1448,1996-06-26,994480.63,943235.02,AL DIA
1449,Cliente_1449,1971-05-26,1582700.71,843255.24,AL DIA
1450,Cliente_1450,1958-03-17,,954352.23,MOROSO
1451,Cliente_1451,1973-12-17,1943842.86,1524396.99,AL DIA
1452,Cliente_1452,2002-11-21,2043499.55,214534.32,CASTIGADO
1453,Cliente_1453,1978-08-02,368466.08,95533.35,AL DIA
1454,Cliente_1454,1993-12-10,423130.55,32152.37,CASTIGADO
1455,Cliente_1455,2001-03-15,1772462.59,937580.28,MOROSO
1456,Cliente_1456,1981-10-28,2847809.45,2302991.85,MOROSO
1457,Cliente_1457,1985-12-23,911156.09,393937.09,MOROSO 
1458,Cliente_1458,1977-11-05,1541122.26,235257.04,MOROSO
1459,Cliente_1459,1966-08-07,,490127.42,CASTIGADO
1460,Cliente_1460,2001-05-24,2266628.6,1217304.27,MOROSO
1461,Cliente_1461,1957-09-30,1939597.8,753529.94,MOROSO
1462,Cliente_1462,1959-04-05,847062.15,16406.28,CASTIGADO
1463,Cliente_1463,1983-03-06,2203789.9,42334.2, al dia 
1464,Cliente_1464,1985-04-17,630630.61,499484.71, al dia 
1465,Cliente_1465,1964-02-10,846937.1,449579.18,AL DIA
1466,Cliente_1466,1971-06-08,2105366.4,302008.27,CASTIGADO
1467,Cliente_1467,1975-03-03,1844139.07,1167086.84,AL DIA
1468,Cliente_1468,1959-05-06,2856126.5,1637330.35, al dia 
1469,Cliente_1469,1980-09-25,2730968.51,2449176.41,MOROSO 
1470,Cliente_1470,1977-12-03,1297469.25,44777.4,MOROSO
1471,Cliente_1471,2004-05-02,619755.25,15852.08, al dia 
1472,Cliente_1472,2000-05-24,602408.38,155656.86,CASTIGADO
1473,Cliente_1473,2001-05-02,1914609.14,1066340.3,MOROSO
1474,Cliente_1474,1987-07-06,,55412.62, al dia 
1475,Cliente_1475,2004-02-24,359879.65,85794.6,AL DIA
1476,Cliente_1476,1968-08-30,2093778.12,1924958.82,MOROSO
1477,Cliente_1477,1994-03-01,698784.38,535351.91,MOROSO
1478,Cliente_1478,1958-03-16,847487.49,453154.31,MOROSO 
1479,Cliente_1479,1989-01-20,1199790.39,61466.41,AL DIA
1480,Cliente_1480,1975-02-03,1836441.18,857154.88,MOROSO 
1481,Cliente_1481,2006-01-20,,364290.54,MOROSO 
1482,Cliente_1482,2005-02-24,1128939.73,876239.87,AL DIA
1483,Cliente_1483,1986-11-13,2623950.31,2435077.32,CASTIGADO
1484,Cliente_1484,1975-11-07,2685858.15,812980.02,MOROSO
1485,Cliente_1485,1975-05-06,1725496.91,343618.01,MOROSO 
1486,Cliente_1486,1981-01-22,1637091.91,760452.01,MOROSO
1487,Cliente_1487,1994-04-02,2733315.87,1783426.22,CASTIGADO
1488,Cliente_1488,1966-03-19,1901672.25,1232839.62,MOROSO 
1489,Cliente_1489,1978-07-04,1200485.64,60173.07, al dia 
1490,Cliente_1490,1969-03-17,2222711.5,2044261.96,MOROSO
1491,Cliente_1491,2001-04-08,352473.29,287322.49,AL DIA
1492,Cliente_1492,1985-07-31,2146690.38,1781847.49, al dia 
1493,Cliente_1493,1992-01-03,2899891.77,2552983.77,AL DIA
1494,Cliente_1494,1986-11-03,1925521.1,1442554.38,CASTIGADO
1495,  cliente_1495  ,2003-03-11,1811198.91,511841.94,MOROSO
1496,Cliente_1496,1978-04-26,256186.49,26317.4,MOROSO 
1497,Cliente_1497,1967-11-01,695935.91,12819.24,MOROSO 
1498,Cliente_1498,1988-04-04,256578.52,64093.37,MOROSO 
1499,Cliente_1499,1957-04-18,1099227.61,646653.76,MOROSO
1500,Cliente_1500,2002-03-27,1335581.61,493544.03,MOROSO 
1501,Cliente_1501,1957-11-16,2418610.3,980029.22,CASTIGADO
1502,Cliente_1502,1970-04-24,946822.98,708634.25,MOROSO 
1503,Cliente_1503,2008-02-26,2701230.87,2187193.49,MOROSO 
1504,Cliente_1504,1980-04-16,1096631.95,987545.9,CASTIGADO
1505,Cliente_1505,2001-11-06,2603523.94,1446952.64,MOROSO
1506,Cliente_1506,1967-11-12,2609999.78,349125.74,CASTIGADO
1507,Cliente_1507,1966-11-16,726748.94,76528.12,AL DIA
1508,Cliente_1508,1983-06-03,2788309.63,1872290.16,MOROSO
1509,Cliente_1509,1958-08-23,1641083.35,929463.29,MOROSO 
1510,Cliente_1510,1996-04-24,706562.94,178597.55, al dia 
1511,Cliente_1511,1966-11-03,1543410.33,870560.93, al dia 
1512,Cliente_1512,1977-02-14,2407325.52,946531.61,MOROSO
1513,Cliente_1513,1983-10-23,2946844.02,2416204.69,MOROSO
1514,Cliente_1514,1970-04-10,1506112.35,751920.17,MOROSO 
1515,Cliente_1515,1992-08-05,2845595.17,374577.31, al dia 
1516,Cliente_1516,1978-12-06,1171149.63,220106.89, al dia 
1517,Cliente_1517,2000-08-18,1864270.62,1020225.57,MOROSO
1518,Cliente_1518,1966-03-01,1163620.94,741020.22,MOROSO
1519,Cliente_1519,1977-01-31,513204.73,377562.27,AL DIA
1520,Cliente_1520,2002-10-27,427255.56,293789.79, al dia 
1521,Cliente_1521,2001-06-28,959832.4,146890.47, al dia 
1522,  cliente_1522  ,1978-09-07,756952.74,548311.02,CASTIGADO
1523,Cliente_1523,1968-03-07,1964023.4,1435502.47,MOROSO 
1524,Cliente_1524,1973-03-23,212520.23,148367.07,AL DIA
1525,Cliente_1525,1975-05-21,2602235.13,2036233.74,MOROSO
1526,Cliente_1526,1966-04-13,1368768.05,178361.49,AL DIA
1527,Cliente_1527,1988-10-11,710085.87,147464.03, al dia 
1528,Cliente_1528,2006-03-13,2831941.82,2459573.1,CASTIGADO
1529,  cliente_1529  ,1996-11-30,,179754.39,AL DIA
1530,  cliente_1530  ,1985-12-09,1902980.69,363785.88, al dia 
1531,Cliente_1531,1968-05-29,1941713.28,550416.46,MOROSO 
1532,Cliente_1532,1964-07-11,1514546.03,171486.7,MOROSO
1533,Cliente_1533,1976-01-08,1101777.56,226843.15,CASTIGADO
1534,Cliente_1534,1971-08-14,1183221.66,762181.81,MOROSO
1535,Cliente_1535,1990-03-17,474841.89,156391.9,AL DIA
1536,Cliente_1536,2007-12-31,,46826.98, al dia 
1537,Cliente_1537,1969-07-18,2499467.73,1020936.51,CASTIGADO
1538,Cliente_1538,1966-12-06,910713.16,7646.84,MOROSO
1539,Cliente_1539,1974-04-07,1707301.68,940774.79, al dia 
1540,Cliente_1540,1995-02-16,473535.03,431732.59,AL DIA
1541,  cliente_1541  ,1959-05-18,2515737.49,1282067.79,CASTIGADO
1542,Cliente_1542,1989-12-18,2678247.34,634700.1,MOROSO
1543,Cliente_1543,2001-05-01,2647220.29,1679684.63,MOROSO
1544,Cliente_1544,1998-09-09,2371222.81,904444.53,CASTIGADO
1545,Cliente_1545,1974-05-17,2796123.24,808807.0,MOROSO 
1546,  cliente_1546  ,1976-05-23,346972.17,137034.04,CASTIGADO
1547,Cliente_1547,1987-12-14,218531.66,165378.43,AL DIA
1548,Cliente_1548,1993-02-10,792352.87,245946.04, al dia 
1549,Cliente_1549,1964-04-15,1639440.33,738943.25,MOROSO
1550,Cliente_1550,1984-01-20,2099119.48,1160533.73, al dia 
1551,  cliente_1551  ,1985-12-25,375829.93,95491.9,AL DIA
1552,Cliente_1552,1961-02-20,1269939.95,656433.03, al dia 
1553,Cliente_1553,1976-02-13,2279269.35,1072634.85,MOROSO 
1554,Cliente_1554,1959-01-30,1713732.16,688533.56,MOROSO
1555,Cliente_1555,2002-10-30,764711.66,255133.49,CASTIGADO
1556,Cliente_1556,2000-04-27,2542371.18,1547076.33,MOROSO 
1557,Cliente_1557,2007-09-04,428255.18,42594.93,MOROSO
1558,Cliente_1558,2008-02-16,2165290.26,1837481.39,CASTIGADO
1559,Cliente_1559,1958-08-19,2963160.22,2503615.93,CASTIGADO
1560,Cliente_1560,1963-10-28,,530653.7, al dia 
1561,Cliente_1561,1963-07-15,1302206.0,12162.9,MOROSO 
1562,Cliente_1562,1996-07-03,1508977.83,833729.27, al dia 
1563,Cliente_1563,1985-02-04,,145376.13,MOROSO
1564,Cliente_1564,1957-04-17,2069913.79,1884799.37,AL DIA
1565,Cliente_1565,2000-04-17,1645823.29,88700.74,AL DIA
1566,Cliente_1566,1996-02-26,1061787.12,145939.12,MOROSO 
1567,Cliente_1567,1985-07-03,1134870.86,245358.36,MOROSO
1568,Cliente_1568,2007-10-23,341490.54,145880.62, al dia 
1569,Cliente_1569,1971-04-11,2507240.85,1209519.84,MOROSO 
1570,Cliente_1570,2004-08-27,1739692.36,583386.69, al dia 
1571,  cliente_1571  ,1974-08-26,2962989.93,1638534.81, al dia 
1572,  cliente_1572  ,2007-10-30,307903.58,117365.73,CASTIGADO
1573,Cliente_1573,1964-04-25,1353653.0,196081.37, al dia 
1574,Cliente_1574,1988-01-20,2673729.07,2383699.8,MOROSO 
1575,Cliente_1575,1995-08-04,215068.23,128716.87, al dia 
1576,Cliente_1576,1984-02-17,1221526.53,994093.63,MOROSO 
1577,  cliente_1577  ,1971-11-02,1306037.68,38887.93,MOROSO
1578,Cliente_1578,1976-10-09,,554548.67, al dia 
1579,Cliente_1579,1963-07-27,,263707.33, al dia 
1580,Cliente_1580,1994-11-08,2004697.12,1276912.33,CASTIGADO
1581,Cliente_1581,1980-07-25,1465508.09,630682.85,CASTIGADO
1582,Cliente_1582,1982-12-26,274968.63,207060.55,MOROSO
1583,Cliente_1583,1995-06-16,723283.55,428039.42,CASTIGADO
1584,Cliente_1584,1976-10-31,1980872.69,1089793.55,AL DIA
1585,Cliente_1585,2000-03-04,802893.47,245338.35,CASTIGADO
1586,  cliente_1586  ,1965-03-14,2997978.4,200140.77,MOROSO 
1587,Cliente_1587,1998-12-31,,495467.9, al dia 
1588,Cliente_1588,1971-04-26,1098790.22,755477.89,MOROSO 
1589,  cliente_1589  ,1965-01-24,2951688.36,1365205.85,CASTIGADO
1590,Cliente_1590,1968-12-11,,417575.71, al dia 
1591,Cliente_1591,1966-06-26,728196.58,71276.17,CASTIGADO
1592,Cliente_1592,1988-06-01,1264304.37,224765.6, al dia 
1593,Cliente_1593,1973-04-04,2881227.73,2594871.94,CASTIGADO
1594,  cliente_1594  ,1983-08-17,503592.55,93841.43, al dia 
1595,Cliente_1595,1986-04-09,493330.26,318098.16, al dia 
1596,Cliente_1596,1980-11-08,269427.15,16972.91,MOROSO 
1597,  cliente_1597  ,1975-06-09,1644484.91,1325611.9,MOROSO
1598,Cliente_1598,1978-07-23,584661.19,322656.65,AL DIA
1599,Cliente_1599,1983-09-20,2566741.51,1011847.61,AL DIA
1600,Cliente_1600,1990-12-26,2945159.3,1377984.4,MOROSO 
1601,Cliente_1601,1977-01-30,633521.46,513824.01, al dia 
1602,Cliente_1602,2002-09-24,2905663.07,1526998.48,CASTIGADO
1603,Cliente_1603,1981-03-25,1933324.67,1254612.22,MOROSO 
1604,Cliente_1604,1997-10-25,268823.46,82835.17,CASTIGADO
1605,Cliente_1605,1958-06-17,522763.26,268592.28,MOROSO 
1606,Cliente_1606,1969-10-08,257949.39,20084.3, al dia 
1607,Cliente_1607,1997-07-02,595794.73,164037.31,CASTIGADO
1608,Cliente_1608,1957-08-07,2874250.51,539852.93,MOROSO
1609,  cliente_1609  ,1978-01-23,1833162.66,223552.97, al dia 
1610,  cliente_1610  ,2005-11-14,2441468.32,1612278.41,AL DIA
1611,Cliente_1611,1984-07-29,2973214.16,909865.9,AL DIA
1612,Cliente_1612,1960-03-04,2584574.38,1081452.84, al dia 
1613,Cliente_1613,1996-02-27,472696.85,438002.2,AL DIA
1614,Cliente_1614,1997-09-22,1611549.41,542850.34,AL DIA
1615,Cliente_1615,1977-12-09,1926727.63,1570269.39,MOROSO 
1616,Cliente_1616,1993-08-05,1863832.87,287699.98,MOROSO
1617,Cliente_1617,1993-11-24,1656739.83,707781.1, al dia 
1618,Cliente_1618,1967-04-02,2497370.04,1901720.89,MOROSO
1619,Cliente_1619,1967-03-03,1620021.56,351683.7, al dia 
1620,Cliente_1620,1978-11-08,1441863.48,805577.22,AL DIA
1621,Cliente_1621,1993-06-01,,533784.76,CASTIGADO
1622,Cliente_1622,1957-04-07,1037292.2,104949.88,MOROSO
1623,Cliente_1623,1962-06-08,1061558.26,962952.01,MOROSO
1624,Cliente_1624,1963-08-17,2006081.26,194529.78,MOROSO
1625,Cliente_1625,1970-09-29,2090449.69,480925.7,AL DIA
1626,Cliente_1626,1984-10-12,1919263.7,935659.62,AL DIA
1627,Cliente_1627,2002-11-29,1342882.65,894489.78,CASTIGADO
1628,Cliente_1628,1999-12-08,2578937.65,1593108.9,MOROSO
1629,Cliente_1629,1990-10-25,952674.06,546768.86,AL DIA
1630,  cliente_1630  ,1965-08-23,603645.65,332781.17,MOROSO
1631,Cliente_1631,1961-12-27,774403.2,511558.45,CASTIGADO
1632,Cliente_1632,2008-03-10,1773815.79,1634217.69,MOROSO 
1633,Cliente_1633,1969-07-24,1226773.11,357736.39,AL DIA
1634,Cliente_1634,1985-08-17,1236350.14,892403.94,MOROSO
1635,Cliente_1635,2008-04-12,1388905.72,400164.92,MOROSO
